ImageID,class_0,class_1,class_2,class_3,class_4,class_5,class_6,class_7,class_8,class_9,class_10,class_11
16208311989040577595,51365,3125,0,0,0,0,0,3468,0,10565,853077,0
16248855085028527004,8510,0,0,6548,0,0,0,858,124903,701781,79000,0
5005962051673640626,188296,1038,479,0,0,0,0,8872,0,308986,413929,0
10442868337425228728,304914,700,212,516,0,0,0,3499,7931,409264,194564,0
12870301993372785998,142177,257,118,13939,0,0,0,6386,34827,434561,289335,0
13315494887887985026,430513,2070,1794,0,0,0,0,0,19084,213603,254536,0
2439583203791931326,219116,0,0,3583,0,0,0,5862,0,428534,264505,0
14388005796201274463,18549,3394,283,0,0,0,0,0,0,500273,399101,0
2629693746945374402,428095,0,0,1151,0,0,0,0,9860,443326,39168,0
12359431006053298250,14541,3754,1048,0,0,0,0,3952,0,226804,671501,0
4085060593638238679,61467,1446,0,15135,0,0,0,7994,131363,244552,459643,0
3320825693038097939,129173,1280,0,357,0,0,0,6475,886,269848,99486,414095
10844390230443872851,7880,16708,6676,0,0,0,0,2799,0,497906,389631,0
13423845129930452175,512728,3806,0,0,0,0,0,20097,65307,117918,201744,0
1412304543988079219,7026,1014,0,0,0,0,0,3479,0,654168,255913,0
1037471624946966865,38950,422,91,0,0,0,0,0,41571,767853,72713,0
10505266231422344623,240763,0,0,2883,0,0,0,6273,0,338003,333678,0
1996642603050574825,70683,241,102,6202,0,0,0,289,6012,809130,28941,0
10419942069842596528,361719,1613,0,4653,0,0,0,15007,21151,172304,345153,0
13409896401550352532,58705,3766,0,0,0,0,0,6651,166,141106,711206,0
12996318645671853501,49943,851,0,0,0,0,0,0,12642,656951,201213,0
9385409904560713524,101320,11138,0,0,453,0,0,0,139297,236004,388682,44706
1341136021331280287,6675,0,0,0,0,0,0,0,0,893412,21513,0
10691604834639557758,7910,10581,2650,0,0,0,0,0,0,422148,478311,0
14937211484384500239,103193,7161,0,0,0,0,0,0,0,222293,588953,0
13715523730533393541,37542,1499,0,0,0,0,0,10548,0,171225,700786,0
52820421859367909,113271,2418,0,8853,0,0,0,7848,146507,262488,380215,0
4882327159563753479,199416,3353,861,0,0,0,0,628,5692,228257,483393,0
15007685808742578511,78034,800,513,0,0,0,0,5042,6910,226898,161850,441553
15722318889989442904,5723,0,0,0,0,0,0,0,0,904917,10960,0
16034155590191433554,16101,2025,0,0,0,0,0,2980,0,542201,358293,0
290962742673055464,301597,0,0,2606,0,0,0,399,0,541686,75312,0
3641650470964892831,414857,0,0,0,0,0,18730,0,472233,15780,0,0
6492844895985535960,9462,7227,2178,0,0,0,0,0,0,575392,327341,0
8347833432393331436,382511,44385,0,0,5028,0,0,2988,0,464709,21979,0
9186278081842262497,4283,966,0,0,0,0,0,3050,0,776702,136599,0
9080017607929741106,80099,936,0,218,0,0,0,5710,1063,344827,83945,404802
14835344579435324639,62227,2140,0,0,0,0,0,2939,0,440261,414033,0
12033201083383841727,421701,5430,0,0,0,0,0,1537,103939,40203,0,348790
16797454180131343317,6344,2226,692,0,0,0,0,0,0,674533,237805,0
6277889960383746301,743000,567,647,1557,0,0,0,2311,67660,102884,2974,0
16406922084604015288,25364,2391,0,15606,339,0,0,0,0,73680,804220,0
7845823918197331876,214049,1630,760,0,0,0,0,16346,1997,326126,360692,0
11321611799438939637,6949,5988,2705,0,0,0,0,0,0,336337,569621,0
6021112993844169726,48460,1218,0,0,0,0,0,21257,0,431442,419223,0
17634304322317853770,207432,3315,0,0,0,0,0,11613,1440,46780,651020,0
18311533343601338251,334186,1774,1896,0,0,0,0,0,9250,332410,242084,0
897436296147056521,200746,4161,999,0,0,0,0,3385,0,53744,658565,0
1541154068633308790,106300,11317,0,0,0,0,0,0,59876,256478,487629,0
18444951454197947612,921457,0,0,0,143,0,0,0,0,0,0,0
3465893021158367789,225874,3903,0,0,0,0,0,2738,0,399298,289787,0
265730827757678812,83289,0,0,7320,0,0,0,1384,77094,752513,0,0
15356373878268866003,605199,4517,0,0,0,0,58802,43989,71045,138048,0,0
2331679903562196942,19339,4051,5205,0,0,0,0,13100,3806,156622,293874,425603
1313083356731197732,293971,2819,0,0,0,0,0,1930,0,185852,437028,0
6556520671597908526,223412,4882,1919,0,0,0,0,0,0,348774,342613,0
8952536124125316794,41969,14348,0,0,0,0,0,0,3991,160336,700956,0
13810772507884162149,68279,4930,1786,16072,0,0,0,5430,0,127277,697826,0
18352224210360304697,222205,2068,648,0,0,0,0,1816,4095,232691,458077,0
1889410854497165920,44973,337,0,0,0,0,0,25503,552,602614,247621,0
14873496051371438231,4957,1700,362,0,0,0,0,0,0,600800,313781,0
13193364299755077083,192280,647,215,0,0,0,0,13164,0,358462,356832,0
9659244835144993206,891426,814,1109,0,0,0,0,653,11696,15902,0,0
15977050591160827378,192035,1253,0,0,0,0,0,0,14677,254708,42141,416786
3804373182872425732,62676,2278,0,4796,0,0,0,8146,123621,248099,471984,0
12749124848207254820,108563,23022,0,0,803,0,0,0,97177,264218,384558,43259
14308667855167736001,41586,0,0,0,0,0,0,11218,0,490487,378309,0
13803264345997616284,80001,4812,0,37041,0,0,0,5284,0,0,794462,0
711017114225574761,234319,758,220,2221,0,0,0,314,23573,269599,390596,0
6041680801941308922,951,18771,4816,0,0,0,0,0,0,142331,754731,0
8659065531882048189,220930,3268,0,0,0,0,0,12642,2799,58172,623789,0
5220501491554755316,115564,0,0,205658,0,0,0,0,19174,140681,440523,0
2407574210469530010,181756,1375,0,13793,0,0,0,12244,157873,254176,300383,0
12244413764412720810,284278,4916,0,0,7469,0,0,4859,9721,550802,59555,0
16776747700541027739,3174,2110,443,0,0,0,0,0,0,664698,251175,0
10218332378316991641,118319,1366,0,398,0,0,0,7651,542,285423,92681,415220
11497937557094843329,226829,10511,1649,8849,0,0,0,7912,11168,284651,370031,0
16837804558932125557,5025,10941,3951,0,0,0,0,0,0,553380,348303,0
10906536107465117625,261028,3213,4990,0,0,0,0,0,0,408134,244235,0
14169047495995513050,127262,1244,0,0,0,0,0,5126,0,265222,522746,0
10757158465538703262,82449,969,0,7139,0,0,0,5970,1350,338753,76448,408522
1699357724412584984,4972,3706,539,0,0,0,0,0,0,661732,250651,0
16497363589291018479,158030,1727,0,0,0,0,0,19395,0,1305,741143,0
2673098548094691606,2384,1085,372,0,0,0,0,2566,0,771106,144087,0
6174065586261119919,920611,0,0,0,989,0,0,0,0,0,0,0
10390052858865117417,5650,5332,2684,0,0,0,0,0,0,367827,540107,0
9343582315334699685,14697,4733,2356,0,0,0,0,0,0,255397,644417,0
1278855921483931557,183427,1353,0,14457,0,0,0,11742,166481,248596,295544,0
170221114225147889,270247,19782,0,0,0,0,0,41136,397000,31981,91,161363
4210867786029060195,128605,1395,0,0,0,0,0,5207,0,263602,522791,0
11396154944579471936,24276,4049,0,0,0,0,0,0,0,533361,359914,0
17533349949807211794,53917,207,60,6689,0,0,0,5342,0,707809,147576,0
17004714541843675543,409603,2787,0,0,0,0,0,30482,26611,267831,184286,0
14573280229420441046,6553,12470,2698,0,0,0,0,0,0,488017,411862,0
9165599623734267755,123914,1711,83,423,0,0,0,7615,1008,271864,103345,411637
13188644659143318844,21133,0,0,0,0,0,0,0,0,489160,411307,0
14334417303934119011,415677,1497,0,0,0,0,0,597,75941,75644,0,352244
7912836567495754725,69433,6414,0,0,0,0,0,0,0,124993,720760,0
17367899869925066806,159420,5316,0,0,0,0,0,5132,0,371007,380725,0
11483262442075923883,17967,15696,282,0,0,0,0,0,0,548581,339074,0
4993269061983878074,202860,2431,1057,0,0,0,0,2987,7108,148020,557137,0
7187441411189439295,157433,1691,529,10725,0,0,0,11386,936,183030,555870,0
6790352047403043854,119354,940,0,307,0,0,0,5961,1459,242684,154135,396760
899816972927409923,221921,4057,0,0,0,0,0,15722,0,247860,432040,0
17290890399878580977,185345,4921,2170,0,0,0,0,0,0,288138,441026,0
1901999277624612211,193925,4440,0,17149,0,0,0,8968,5454,194017,497647,0
15310403442198593402,200348,0,0,0,914,0,0,403,1743,292639,17016,408537
3679721667829709899,374142,9291,0,0,0,0,0,0,140247,56111,0,341809
4819531831435310398,8953,13921,3921,0,0,0,0,0,0,487382,407423,0
9426673837361379694,449415,1974,1720,0,0,0,0,0,25010,194674,248807,0
16155036586872034584,72887,389,80,0,0,0,0,1456,242792,457710,146286,0
16263370011730364611,59801,2074,1555,0,0,0,0,23390,6617,257847,162786,407530
4271634669432819935,51336,0,0,459,0,0,0,3767,9499,404286,51219,401034
7931711230699546164,292188,0,0,0,0,0,4772,0,69225,391345,0,164070
14149295966180928494,141995,132,0,4911,0,0,0,996,48177,572350,153039,0
10095751637087164852,55230,327,0,2068,0,0,0,8998,6269,382908,66007,399793
3568841662870852141,76514,151,0,141,0,0,0,6275,756,334177,99699,403887
7413755519048377260,486442,2288,0,0,0,0,0,9003,5939,130964,286964,0
18124215728773306964,239045,3750,698,6126,0,0,0,31976,10404,136729,492872,0
14666708626552833042,917865,0,0,0,0,528,0,0,0,3207,0,0
15750206191381598136,213796,2273,2009,0,0,0,0,11331,9713,234215,448263,0
3626950663264579764,111665,11779,0,0,352,0,0,0,131421,260896,348188,57299
6987142445492185170,6363,5601,2644,0,0,0,0,0,0,366182,540810,0
16689571334775308582,95802,333,0,9515,0,0,0,1512,165839,622724,25875,0
588494338106673869,22090,450,0,0,0,0,0,14757,12335,558955,313013,0
909879515294457045,38676,406,25,0,0,0,0,0,68670,731387,82436,0
1792773749031263120,182457,3147,1652,12521,0,0,0,10311,2108,207118,502286,0
1490497412170057466,251654,1359,808,0,0,0,0,7761,0,337078,322940,0
18179475045646470416,134283,2563,666,0,0,0,0,5146,0,151912,627030,0
8385000480720064392,341351,5895,239,0,1854,0,0,10630,25423,414502,121706,0
1256793496753044332,6429,3457,1204,0,0,0,0,0,0,586343,324167,0
6347163558574150111,4526,4406,446,0,0,0,0,0,0,288914,623308,0
6976613050987343212,11824,1696,0,0,0,0,0,3209,0,454658,450213,0
2105163257633945107,143436,5581,0,0,0,0,0,11050,2674,239594,519265,0
13989288705361067167,101652,13157,0,0,1994,0,0,0,134024,249440,368826,52507
11399237535927739966,6292,4995,2548,0,0,0,0,2918,0,567185,337662,0
14573883420252720351,15004,288,0,0,0,0,0,14903,8776,552077,330552,0
12825435631785292006,915386,4045,2169,0,0,0,0,0,0,0,0,0
12793167398015043845,241085,234,0,7229,0,0,0,1010,73228,504092,94722,0
17775422309105642734,218173,3556,0,0,0,0,0,11870,3532,54356,630113,0
7021674837036946902,258542,4047,4084,0,0,0,0,215,7249,185602,461861,0
17506716258665697176,158201,1397,0,12110,0,0,0,10230,167508,252949,319205,0
17219772524559379280,2008,0,0,0,0,0,0,0,0,903024,16568,0
16761349276315689727,214372,2402,599,0,0,0,0,3654,10163,200912,489498,0
8754064221132610220,18555,4557,0,0,0,0,0,0,0,499478,399010,0
9012906379711983914,69462,1455,290,7081,0,0,0,11222,3548,586963,241579,0
11706259681239799073,10844,4076,0,0,0,0,0,0,0,529436,377244,0
16862856317339348888,39101,3048,0,28360,350,0,0,0,0,114505,736236,0
15035594392399518197,51455,16998,0,0,0,0,0,0,3453,202594,647100,0
1563399331744812640,69345,6939,0,93675,0,0,0,9051,0,82049,660541,0
13588341113486355629,121284,7420,0,0,0,0,0,23219,0,105645,664032,0
16034955905525115588,267358,0,0,5159,0,0,0,0,0,524512,124571,0
3208776243093252194,6157,13909,3084,0,0,0,0,0,0,502398,396052,0
14730115388658117381,115077,22861,0,0,702,0,0,0,102650,260318,373130,46862
4158772712176370146,423947,2252,1952,0,0,0,0,0,14420,216934,262095,0
16002639211069954532,689561,4283,0,0,0,0,0,1826,107048,48322,0,70560
5584189121070882393,178871,223,0,7423,0,0,0,1375,69734,451888,212086,0
100806003885460899,120739,314,245,0,0,0,0,7765,8693,272663,57939,453242
14294158361457016705,49146,270,97,6176,0,0,0,2127,170347,499379,194058,0
1033272544384259020,434339,0,0,0,0,0,0,3025,67807,65067,0,351362
7881397028904204675,190432,816,1281,2167,0,0,0,5825,2920,401131,317028,0
13357887802719671842,60832,1458,0,8212,0,0,0,8034,134581,246928,461555,0
3407665206500568426,51617,15382,0,0,0,0,0,0,2875,335983,515743,0
1832293206044593063,7758,3051,1983,0,0,0,0,0,0,591977,316831,0
9351398938098645203,411735,0,0,0,0,0,0,0,7324,461079,41462,0
5686877871864252269,72205,702,0,210,0,0,0,5518,1015,348899,88672,404379
1505626342688444624,112438,22067,0,0,923,0,0,0,100331,271129,369259,45453
3507263983413665223,381122,19326,1739,0,2225,0,0,14478,68297,197671,236742,0
1543792562557686356,118233,0,0,0,0,0,0,0,13359,128538,661470,0
7630201461892362004,51227,1310,0,0,0,0,0,20498,0,414457,434108,0
8271237500911866523,31567,532,0,0,0,0,0,21325,2403,676869,188904,0
9080311622185536573,27657,907,0,0,0,0,0,0,17738,529503,345795,0
9481866841925199238,197612,2649,1320,11985,0,0,0,10505,0,183737,513792,0
6806889015642947975,603379,0,0,0,0,0,18271,0,225836,74114,0,0
12024767974407931599,289412,4337,0,0,2906,0,0,5256,13570,540897,65222,0
10091798092201137757,26722,959,0,0,0,0,0,0,18581,537847,337491,0
14319150177066816098,252330,2845,232,7118,0,0,0,18448,20217,140621,479789,0
12510658871511723811,205458,2498,1052,0,0,0,0,3197,772,290114,418509,0
15403409880037985440,20604,1735,1613,0,0,0,0,16722,2734,177803,276717,423672
15646933991011147295,92748,180,0,321,451,0,0,4416,8256,383403,25821,406004
13297075007985218544,58289,1000,0,0,0,0,0,0,7545,570483,284283,0
16440118593879806089,12504,850,192,0,0,0,0,0,309059,254685,344310,0
1704850098295656934,367739,2344,2285,14480,1307,0,0,18921,83133,139698,291693,0
13000485117227249830,60568,16313,0,0,0,0,0,2688,0,12002,830029,0
4042491761205907144,5514,4455,2024,0,0,0,0,0,0,585386,324221,0
13620620552044129209,3803,0,0,0,0,0,0,0,0,860633,57164,0
13699772450037105951,919683,0,0,0,1737,180,0,0,0,0,0,0
4360111985048084608,5925,3506,1189,0,0,0,0,0,0,522124,388856,0
5436724895366369293,14175,1073,365,0,0,0,0,2575,0,657403,246009,0
12987643373710549159,65649,4365,0,48704,0,0,0,2777,0,0,800105,0
15758909819693550515,222386,3886,0,0,0,0,0,21141,0,260413,413774,0
4574566341149277826,201604,733,574,11844,0,0,0,11982,460,317779,376624,0
4486067467317150000,376663,13290,1133,0,3294,0,0,7497,40460,311104,168159,0
4941400716864130259,10006,11379,2064,0,0,0,0,0,0,525852,372299,0
10245396218064258564,248447,2269,1967,0,0,0,0,0,0,401004,267913,0
5462223944711966570,196419,2287,710,0,0,0,0,3740,7285,162606,548553,0
13667203682340987799,91535,584,40,10467,0,0,0,1150,173121,625716,18987,0
16943921752050682566,59575,256,133,6441,0,0,0,1287,182965,415401,255542,0
15428489750229491532,119933,425,0,6219,0,0,0,2013,118716,550264,124030,0
11470480238124838199,68771,0,0,6619,0,0,0,1320,100332,744558,0,0
9810838604893364196,11373,17609,4807,0,0,0,0,0,0,493120,394691,0
1066676411018271766,15522,8053,1164,0,0,0,0,180,0,597095,299586,0
5484599098285248518,919293,0,0,0,2307,0,0,0,0,0,0,0
10068012896430905207,5929,4781,2433,0,0,0,0,0,0,574652,333805,0
2717862976698570182,84593,425,126,0,0,0,0,1451,259301,424490,151214,0
848067948475834176,106301,20538,0,0,2128,0,0,0,111943,269823,357102,53765
4209780144802555174,94146,0,0,0,0,0,0,0,97064,608271,122119,0
8263088523586177689,298832,5530,0,0,8431,0,0,129,0,608601,77,0
6837793402585860308,208323,2643,563,0,0,0,0,9252,12398,199588,488833,0
2352571018022910723,221185,4276,0,0,0,0,0,4808,0,372614,318717,0
5153598803887790177,223271,5859,529,4143,0,0,0,8450,11533,300787,367028,0
14068958142720419651,404070,63,0,0,0,0,0,0,0,471887,45580,0
7441309077290794782,7474,14011,3160,0,0,0,0,0,0,501775,395180,0
1350979740332917611,205975,2538,652,0,0,0,0,0,7598,222152,482685,0
6475215093998840989,912312,3444,3579,0,0,0,0,2265,0,0,0,0
17095590482926512676,423244,0,0,0,0,0,7115,0,9629,463506,0,18106
3241987831815261771,63611,3681,0,0,0,0,0,4094,0,487963,362251,0
5179530354049986667,271363,6481,2117,0,0,0,0,0,21333,153756,466550,0
16014534495500305398,73572,817,0,207,0,0,0,5550,831,348482,88327,403814
12610571015519499516,250157,7264,0,0,0,0,0,0,0,209292,454887,0
13359181435889033353,97042,10963,0,0,539,0,0,0,135037,238667,397588,41764
11205644469166030718,168499,1507,0,12606,0,0,0,11420,162355,251155,314058,0
13805141168495648278,72018,2700,0,0,0,0,0,3019,0,61041,782822,0
1441187268272350799,59523,1461,0,10904,0,0,0,8110,131033,246364,464205,0
4508232563996210306,175188,4048,0,0,0,0,0,9647,0,23711,709006,0
11974556573006386660,275251,13313,0,0,0,0,0,41875,389696,35738,0,165727
9834972443896695184,77707,633,0,0,0,0,0,22128,5632,585675,229825,0
11353805114495240458,73586,12053,0,0,0,0,0,0,0,37853,798108,0
13851339848667311381,920875,0,0,0,84,641,0,0,0,0,0,0
6118761987001245380,205204,2501,727,0,0,0,0,0,7916,222002,483250,0
7077286978946490321,12389,135,55,0,0,0,0,0,0,855077,53944,0
15753035480842379920,62925,429,99,0,0,0,0,0,134163,594215,129769,0
18158647179915786356,4290,0,0,6510,0,0,0,0,0,870145,40655,0
17471046855131083038,731971,872,685,1589,0,0,0,2145,99903,59818,3964,20653
5279371287851915860,104731,456,0,7329,0,0,0,1462,151808,619949,35865,0
4824853144333213008,5201,4535,2301,0,0,0,0,0,0,575240,334323,0
11964236975574180212,138959,2937,2630,10751,0,0,0,11536,0,188429,566358,0
4302208918855472810,51456,1393,0,0,0,0,0,18191,0,409742,440818,0
7080771352221183170,15027,9428,2033,0,0,0,0,0,0,333597,561515,0
5872830711570976933,16292,5410,2628,0,0,0,0,0,0,625699,271571,0
2007307559682453073,153340,742,159,153,0,0,0,4853,13636,558659,190058,0
16913038312888980605,18866,4330,0,0,0,0,0,0,0,583290,315114,0
17427369759857269478,126420,1528,1461,165,0,0,0,6432,1343,260382,120286,403583
10077531788404171955,30326,603,0,0,0,0,0,18774,2327,690620,178950,0
6241757261059664963,80550,960,0,326,0,0,0,5983,1412,342140,83284,406945
8941931303959914751,9488,5158,0,0,0,0,0,41,0,616273,290640,0
7205858750961222624,154663,1916,0,0,0,0,0,10398,410,259111,84309,410793
3001172154752244016,904960,16640,0,0,0,0,0,0,0,0,0,0
1724235562434762177,282735,3471,5064,0,0,0,0,0,0,383137,247193,0
14804871600879534479,26634,834,0,0,0,0,0,0,5712,473027,415393,0
15025478245246553525,599039,5744,0,0,0,0,85515,22049,57407,151846,0,0
5099171991200468903,921475,0,0,0,125,0,0,0,0,0,0,0
13375139145803720065,210588,100,323,1951,0,0,0,6934,11014,280722,409968,0
3326761831000136736,167943,3242,350,0,0,0,0,9498,5314,103755,631498,0
4500822198600690651,13278,13017,6442,0,0,0,0,0,0,509414,379449,0
1187241559743869813,406037,2189,0,10238,0,0,0,32327,143234,186298,141277,0
8269802364554518783,36636,1406,0,13174,199,0,0,19518,0,396570,454097,0
92850473685996574,52395,1397,368,6072,0,0,0,18372,548,523319,319129,0
1297640199759580981,27005,2697,0,13993,327,0,0,0,0,25442,852136,0
14897036403382014465,240994,1084,684,0,0,0,0,3389,3622,207021,464806,0
11424803915299736132,33508,966,0,0,0,0,0,5567,17730,572534,291295,0
15585551411098703061,343648,0,0,1150,0,0,0,385,6956,527807,41654,0
13904777710925002793,112128,23237,0,0,795,0,0,0,100320,261279,380212,43629
7383187388537999425,231275,1267,0,0,0,0,5278,0,133625,550155,0,0
4680149909212987375,384992,1566,0,0,0,0,0,11053,2467,21885,499637,0
11296663714542220389,10860,6511,3881,0,0,0,0,0,0,629147,271201,0
2930657593158534477,921456,0,0,0,0,144,0,0,0,0,0,0
6769561179529148344,12372,3215,1112,0,0,0,0,0,0,652415,252486,0
4552566088381965127,28208,18484,0,0,0,0,0,0,0,20290,854618,0
4246698600301258416,206900,5077,310,0,0,0,0,347,34337,286016,388613,0
6341481928631994447,33233,1649,0,17052,169,0,0,13016,7885,387020,461576,0
12194168686413623509,45832,0,0,499,0,0,0,2865,8661,412045,50925,400773
221193017570126229,4865,703,337,0,0,0,0,0,0,605440,310255,0
5488512942017877704,163520,524,68,6135,0,0,0,734,16944,683040,50635,0
11435181023585655355,193677,801,602,7013,0,0,0,7541,3199,386156,322611,0
5080813636828168161,35106,0,0,6451,0,0,0,1358,128912,634476,115297,0
3782957444134732660,87672,419,151,0,0,0,0,1433,225933,445411,160581,0
2657806636856045621,18366,31188,1148,0,0,0,0,0,0,474842,396056,0
9942961759183617837,7134,8045,2364,0,0,0,0,0,0,471379,432678,0
17323076049846754623,109182,5712,0,0,0,0,0,1325,0,234223,571158,0
1777227677019661798,37428,734,0,3049,0,0,0,7551,7046,404341,61828,399623
9657662493058959858,270505,3945,1429,6770,0,0,0,13843,0,105975,519133,0
3058740308882777616,135163,2568,3914,1269,0,0,0,10525,3351,207504,557306,0
8294691974632180282,127442,5360,0,0,0,0,0,2500,3932,270769,511597,0
5304348637350975056,156738,4689,1763,0,0,0,0,0,0,388389,370021,0
851490798994421960,82675,2976,1740,0,0,0,0,2832,10611,275452,129885,415429
1627366137620738905,239648,0,0,2567,0,0,0,4386,0,416892,258107,0
5741989226584421209,394820,4069,0,0,0,0,0,333,38894,159786,0,323698
1767199955362179921,414855,4571,0,0,15857,0,0,2261,3259,441189,39608,0
10687233539926835460,285029,5575,0,0,7632,0,0,165,0,622120,1079,0
12666363354102518700,5913,10794,4465,0,0,0,0,0,0,545661,354767,0
14548322117941714482,196743,153,67,0,0,0,0,33,13145,228470,34088,448901
4668006088449586240,425997,0,0,1194,0,0,0,0,10686,445036,38687,0
1073935902098644701,915517,662,0,0,0,5421,0,0,0,0,0,0
12152155281541364465,65837,5827,0,0,0,0,0,0,0,57134,792802,0
14325000755394830639,725768,0,0,1043,0,0,0,7201,4406,0,183182,0
8561977662563356360,115049,1176,0,340,0,0,0,8623,1697,241782,151752,401181
1587323288133401238,17868,0,0,5689,0,0,0,1397,121269,727597,47780,0
11140105133199471375,167569,6028,8047,0,0,0,0,8760,4009,188725,538462,0
14273342924912254880,13226,2054,0,0,0,0,0,175,0,587333,318812,0
17286353071782444852,240435,2892,2138,0,0,0,0,3949,2503,198515,471168,0
9078219100141477018,204490,2761,678,0,0,0,0,4313,12526,212335,484497,0
11999618417699427738,133163,0,0,0,0,0,0,0,19305,165232,603900,0
1689012710533002010,134700,2300,0,0,0,0,0,8706,0,155607,620287,0
3400307434911303780,7519,6414,3321,0,0,0,0,0,0,505578,398768,0
10178552569969309793,649,32114,3885,0,0,0,0,0,0,0,884952,0
2373226713079084265,402327,3039,0,0,0,0,0,36408,137283,180154,162389,0
6464137069511312769,140749,3038,2483,0,0,0,0,11790,0,379341,384199,0
8287387824463425471,6720,3288,1623,0,0,0,0,0,0,578102,331867,0
9425992350178821193,36988,2919,0,26689,317,0,0,1658,3435,65962,783632,0
2686722809869893595,42806,0,0,0,0,0,2375,0,244804,480683,0,150932
3667390544045063696,177580,1220,226,0,0,0,0,13980,0,378154,350440,0
6414709243900314459,59199,0,0,7125,0,0,0,1002,72574,621873,159827,0
3745365604979242343,409158,1090,0,0,0,0,0,203,35792,147670,0,327687
7121069202406313100,27187,3625,0,0,2111,0,0,0,0,888677,0,0
12459145051171834792,383976,3046,0,0,0,0,0,638,128993,58584,0,346363
7096532267840002088,176288,6121,1731,0,0,0,0,5182,0,60626,671652,0
8596383674765762071,130079,978,0,0,0,0,0,9296,2277,307961,54203,416806
4582315413720669576,10776,2396,0,0,0,0,0,0,0,500658,407770,0
3075569100907174765,419611,0,0,0,0,0,73906,0,232210,195038,0,835
2405164778349066658,275663,2390,449,8744,0,0,0,17801,44046,171169,401338,0
1079669000590963360,89587,372,150,0,0,0,0,1377,226273,437605,166236,0
2416837954302229078,126496,5671,0,0,0,0,0,1926,3280,324920,459307,0
10517004651796028679,272060,3608,783,4707,0,0,0,13680,0,97827,528935,0
360387477899682364,238195,448,93,992,0,0,0,611,1402,499065,180794,0
11508354802340356506,332197,0,0,1588,0,0,0,321,0,536076,51418,0
16592762137412826104,5590,3763,1147,0,0,0,0,0,0,553440,357660,0
13101485815148795777,159235,6558,2106,0,0,0,0,4120,0,71710,677871,0
18179849684397220362,61749,13812,0,0,0,0,0,14429,3724,277041,550845,0
1998598879626076185,4950,2184,0,0,0,0,0,1292,0,0,913174,0
11680301514183716252,227290,265,0,6452,0,0,0,1182,11635,599946,74830,0
15637316936245518125,110933,506,89,6313,0,0,0,671,13010,749978,40100,0
1503594843271355233,292497,5489,0,0,8398,0,0,117,0,614421,678,0
15329360345373035200,184796,507,60,1529,0,0,0,1477,5431,558914,168886,0
14846801321918264045,104380,365,49,8291,0,0,0,750,135734,617446,54585,0
2891548365505915190,301340,541,71,13505,0,0,0,1312,31912,463031,109888,0
1519695048939856393,239660,408,179,1529,0,0,0,1209,0,491436,187179,0
16913036760907132733,115655,20117,0,0,466,0,0,0,121931,258782,348758,55891
11554350345589565670,142165,1044,0,11396,0,0,0,10403,165387,253808,337397,0
890739496614352734,36663,10082,0,6518,0,0,0,7052,0,139969,721316,0
6565620495815704390,140472,4117,0,0,0,0,0,11224,0,368680,397107,0
14883321603690779563,18361,0,0,6871,0,0,0,5678,0,817750,72940,0
14664268413106814518,39951,0,0,7183,0,0,0,651,74566,689194,110055,0
15748629070704934607,110035,10531,1802,0,0,0,0,0,0,278434,520798,0
2273234082020975874,122476,1193,0,231,0,0,0,2893,2048,250541,135467,406751
1334838097417004296,358075,0,0,1075,0,0,0,151,0,522688,39611,0
2448201211348365141,5399,3336,1672,0,0,0,0,0,0,674858,236335,0
666784094547308947,222007,3492,0,0,0,0,0,11766,3574,59170,621591,0
15571074399695021617,20314,4007,5416,0,0,0,0,12211,3769,157048,292923,425912
4244355589375708693,20881,5241,812,0,0,0,0,102,0,612163,282401,0
757926436157850573,11591,3788,1374,0,0,0,0,312,0,455565,448970,0
17642296476094694350,123368,1567,88,347,0,0,0,8182,1280,278360,98534,409874
15685522117356140113,14567,23318,2828,0,0,0,0,0,0,308092,572795,0
17309736579540098298,18656,4958,0,0,0,0,0,0,0,562910,335076,0
12502877680357398973,154127,0,0,15098,0,0,0,5995,0,473750,272630,0
683334512492051338,5914,11055,4136,0,0,0,0,0,0,532699,367796,0
18429570055289628886,8439,3444,1254,0,0,0,0,0,0,508366,400097,0
2610374249744027988,9470,224,0,0,0,0,0,810,48559,802357,60180,0
5055397038251666966,114717,1510,0,323,0,0,0,22329,1548,276649,97732,406792
17347631358345407980,59108,1477,0,6822,0,0,0,7966,134034,245735,466458,0
5848104149913372498,906636,89,0,0,0,14875,0,0,0,0,0,0
397624224091174231,265995,12394,0,0,0,0,0,28933,520631,33393,0,60254
13414230186547458348,154871,0,0,10279,0,0,0,5927,0,473570,276953,0
7253131049787130051,29678,614,0,0,0,0,0,18237,2468,708844,161759,0
5534722616232182253,224802,3293,0,0,0,0,0,25624,0,255325,412556,0
4870346096200992252,5801,3115,401,0,0,0,0,0,0,661506,250777,0
1039970613745089403,256872,0,0,9126,0,0,0,1696,0,319694,334212,0
13532735944088893187,5569,3498,1305,0,0,0,0,0,0,615856,295372,0
7245382200468302988,912800,8800,0,0,0,0,0,0,0,0,0,0
10976489446176108000,21670,10089,1507,0,0,0,0,0,0,524868,363466,0
15977397154488452352,4154,0,0,0,0,0,0,290,0,877665,39491,0
15247366081589207175,31676,2818,0,0,0,0,0,1286,0,2182,883638,0
13654079224450191963,250328,4045,4951,0,0,0,0,4921,7596,169688,480071,0
5856083452322781078,142573,1291,0,11286,0,0,0,9538,159704,257455,339753,0
